Count,Tradelist Count,Name,Edition,Card Number,Condition,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,My Price
1,,Release the Gremlins,Aether Revolt,96,,,,,,,,,0.1
4,,Renegade Map,Aether Revolt,173,,,,,,,,,0.04
4,,Renegade Rallier,Aether Revolt,133,,,,,,,,,0.04
4,,Renegade Wheelsmith,Aether Revolt,134,,,,,,,,,0.01
4,,Renegade's Getaway,Aether Revolt,69,,,,,,,,,0.01
4,,Reservoir Walker,Aether Revolt,174,,,,,,,,,0.01
4,,Resourceful Return,Aether Revolt,70,,,,,,,,,0.01
4,,Restoration Specialist,Aether Revolt,21,,,,,,,,,0.02
4,,Reverse Engineer,Aether Revolt,42,,,,,,,,,0.05
4,,Ridgescale Tusker,Aether Revolt,121,,,,,,,,,0.02
1,,"Rishkar, Peema Renegade",Aether Revolt,122,,,,,,,,,0.35
1,,Rishkar's Expertise,Aether Revolt,123,,,,,,,,,0.3
4,,Rogue Refiner,Aether Revolt,135,,,,,,,,,0.1
4,,Salvage Scuttler,Aether Revolt,43,,,,,,,,,0.01
1,,Scrap Trawler,Aether Revolt,175,,,,,,,,,0.1
4,,Scrapper Champion,Aether Revolt,97,,,,,,,,,0.01
4,,Scrounging Bandar,Aether Revolt,124,,,,,,,,,0.01
1,,Secret Salvage,Aether Revolt,71,,,,,,,,,0.05
4,,Servo Schematic,Aether Revolt,176,,,,,,,,,0.05
4,,Shielded Aether Thief,Aether Revolt,44,,,,,,,,,0.03
4,,Shipwreck Moray,Aether Revolt,45,,,,,,,,,0.01
4,,Shock,Aether Revolt,98,,,,,,,,,0.05
4,,Siege Modification,Aether Revolt,99,,,,,,,,,0.03
4,,Silkweaver Elite,Aether Revolt,125,,,,,,,,,0.01
4,,Skyship Plunderer,Aether Revolt,46,,,,,,,,,0.01
4,,Sly Requisitioner,Aether Revolt,72,,,,,,,,,0.01
1,,Solemn Recruit,Aether Revolt,22,,,,,,,,,0.09
1,,Spire of Industry,Aether Revolt,184,,,,,,,,,1.51
4,,Spire Patrol,Aether Revolt,136,,,,,,,,,0.01
1,,"Sram, Senior Edificer",Aether Revolt,23,,,,,,,,,0.27
4,,Sram's Expertise,Aether Revolt,24,,,,,,,,,0.2
4,,Submerged Boneyard,Aether Revolt,194,,,,,,,,,0.07
4,,Sweatworks Brawler,Aether Revolt,100,,,,,,,,,0.01
4,,Take into Custody,Aether Revolt,47,,,,,,,,,0.01
1,,Tezzeret's Betrayal,Aether Revolt,191,,,,,,,,,0.11
4,,Tezzeret's Simulacrum,Aether Revolt,193,,,,,,,,,0.21
4,,Tezzeret's Touch,Aether Revolt,138,,,,,,,,,0.01
4,,Thopter Arrest,Aether Revolt,25,,,,,,,,,0.01
4,,Tranquil Expanse,Aether Revolt,189,,,,,,,,,0.09
4,,Treasure Keeper,Aether Revolt,177,,,,,,,,,0.01
4,,Trophy Mage,Aether Revolt,48,,,,,,,,,0.05
4,,Unbridled Growth,Aether Revolt,126,,,,,,,,,0.01
4,,Universal Solvent,Aether Revolt,178,,,,,,,,,0.01
4,,Untethered Express,Aether Revolt,179,,,,,,,,,0.02
4,,Vengeful Rebel,Aether Revolt,73,,,,,,,,,0.01
4,,Verdant Automaton,Aether Revolt,180,,,,,,,,,0.01
1,,Walking Ballista,Aether Revolt,181,,,,,,,,,9
4,,Watchful Automaton,Aether Revolt,182,,,,,,,,,0.01
4,,Welder Automaton,Aether Revolt,183,,,,,,,,,0.01
4,,Weldfast Engineer,Aether Revolt,139,,,,,,,,,0.01
4,,Winding Constrictor,Aether Revolt,140,,,,,,,,,0.15
4,,Wind-Kin Raiders,Aether Revolt,50,,,,,,,,,0.01
4,,Wrangle,Aether Revolt,101,,,,,,,,,0.01
1,,"Yahenni, Undying Partisan",Aether Revolt,74,,,,,,,,,0.5
1,,Yahenni's Expertise,Aether Revolt,75,,,,,,,,,0.2
2,,Path to Exile,Modern Masters 2017 Edition,17,,,,,,,,,4.94
3,,Restoration Angel,Modern Masters 2017 Edition,20,,,,,,,,,1.99
1,,Ambassador Oak,Duel Decks: Mind vs. Might,42,,,,,,,,,0.01
1,,Beacon of Destruction,Duel Decks: Mind vs. Might,35,,,,,,,,,0.11
1,,Beacon of Tomorrows,Duel Decks: Mind vs. Might,2,,,,,,,,,0.67
1,,Beast Attack,Duel Decks: Mind vs. Might,43,,,,,,,,,0.02
1,,Boldwyr Intimidator,Duel Decks: Mind vs. Might,36,,,,,,,,,0.01
1,,Burning-Tree Emissary,Duel Decks: Mind vs. Might,55,,,,,,,,,0.06
1,,Call of the Herd,Duel Decks: Mind vs. Might,44,,,,,,,,,0.1
1,,Cloudcrown Oak,Duel Decks: Mind vs. Might,45,,,,,,,,,0.01
1,,Coat of Arms,Duel Decks: Mind vs. Might,58,,,,,,,,,4.7
1,,Deep-Sea Kraken,Duel Decks: Mind vs. Might,3,,,,,,,,,0.18
1,,Desperate Ritual,Duel Decks: Mind vs. Might,14,,,,,,,,,0.75
1,,Empty the Warrens,Duel Decks: Mind vs. Might,15,,,,,,,,,0.19
1,,Firebolt,Duel Decks: Mind vs. Might,37,,,,,,,,,0.04
1,,Firemind's Foresight,Duel Decks: Mind vs. Might,21,,,,,,,,,0.11
1,,Forest (63),Duel Decks: Mind vs. Might,63,,,,,,,,,0.03
1,,Forest (64),Duel Decks: Mind vs. Might,64,,,,,,,,,0.03
1,,Forest (65),Duel Decks: Mind vs. Might,65,,,,,,,,,0.05
1,,Goblin Electromancer,Duel Decks: Mind vs. Might,22,,,,,,,,,0.07
1,,Gorehorn Minotaurs,Duel Decks: Mind vs. Might,38,,,,,,,,,0.02
1,,Grapeshot,Duel Decks: Mind vs. Might,16,,,,,,,,,0.24
1,,Guttural Response,Duel Decks: Mind vs. Might,56,,,,,,,,,0.51
1,,Harmonize,Duel Decks: Mind vs. Might,46,,,,,,,,,0.25
1,,Increasing Savagery,Duel Decks: Mind vs. Might,47,,,,,,,,,0.22
1,,Island (28),Duel Decks: Mind vs. Might,28,,,,,,,,,0.04
1,,Island (29),Duel Decks: Mind vs. Might,29,,,,,,,,,0.04
1,,Island (30),Duel Decks: Mind vs. Might,30,,,,,,,,,0.04
1,,Jhoira of the Ghitu,Duel Decks: Mind vs. Might,1,,,,,,,,,0
1,,"Jori En, Ruin Diver",Duel Decks: Mind vs. Might,23,,,,,,,,,0.13
1,,"Kamahl, Pit Fighter",Duel Decks: Mind vs. Might,39,,,,,,,,,0.09
1,,Kruin Striker,Duel Decks: Mind vs. Might,40,,,,,,,,,0.02
1,,Lovisa Coldeyes,Duel Decks: Mind vs. Might,34,,,,,,,,,0
1,,Mind's Desire,Duel Decks: Mind vs. Might,4,,,,,,,,,0.33
1,,Mountain (33),Duel Decks: Mind vs. Might,33,,,,,,,,,0.05
1,,Mountain (31),Duel Decks: Mind vs. Might,31,,,,,,,,,0.04
1,,Mountain (32),Duel Decks: Mind vs. Might,32,,,,,,,,,0.04
1,,Mountain (60),Duel Decks: Mind vs. Might,60,,,,,,,,,0.03
1,,Mountain (61),Duel Decks: Mind vs. Might,61,,,,,,,,,0.03
1,,Mountain (62),Duel Decks: Mind vs. Might,62,,,,,,,,,0.05
1,,Nivix Cyclops,Duel Decks: Mind vs. Might,24,,,,,,,,,0.06
1,,Nucklavee,Duel Decks: Mind vs. Might,26,,,,,,,,,0.05
1,,Peer Through Depths,Duel Decks: Mind vs. Might,5,,,,,,,,,0.04
1,,Quicken,Duel Decks: Mind vs. Might,6,,,,,,,,,0.22
1,,"Radha, Heir to Keld",Duel Decks: Mind vs. Might,53,,,,,,,,,0.26
1,,Rampant Growth,Duel Decks: Mind vs. Might,48,,,,,,,,,0.08
1,,Reach Through Mists,Duel Decks: Mind vs. Might,7,,,,,,,,,0.02
1,,Relentless Hunter,Duel Decks: Mind vs. Might,54,,,,,,,,,0.02
1,,Rift Bolt,Duel Decks: Mind vs. Might,17,,,,,,,,,1
1,,Roar of the Wurm,Duel Decks: Mind vs. Might,49,,,,,,,,,0.02
1,,Rubblebelt Raiders,Duel Decks: Mind vs. Might,57,,,,,,,,,0.11
1,,Rugged Highlands,Duel Decks: Mind vs. Might,59,,,,,,,,,0.06
1,,Sage-Eye Avengers,Duel Decks: Mind vs. Might,8,,,,,,,,,0.08
1,,Shivan Meteor,Duel Decks: Mind vs. Might,18,,,,,,,,,0.07
1,,Sift Through Sands,Duel Decks: Mind vs. Might,9,,,,,,,,,0.03
1,,Skarrgan Pit-Skulk,Duel Decks: Mind vs. Might,50,,,,,,,,,0.07
1,,Snap,Duel Decks: Mind vs. Might,10,,,,,,,,,0.49
1,,Spellheart Chimera,Duel Decks: Mind vs. Might,25,,,,,,,,,0.03
1,,Swiftwater Cliffs,Duel Decks: Mind vs. Might,27,,,,,,,,,0.04
1,,Sylvan Might,Duel Decks: Mind vs. Might,51,,,,,,,,,0.02
1,,Talara's Battalion,Duel Decks: Mind vs. Might,52,,,,,,,,,0.48
1,,"Talrand, Sky Summoner",Duel Decks: Mind vs. Might,11,,,,,,,,,0.39
1,,Temporal Fissure,Duel Decks: Mind vs. Might,12,,,,,,,,,0.06
1,,The Unspeakable,Duel Decks: Mind vs. Might,13,,,,,,,,,0.18
1,,Volcanic Vision,Duel Decks: Mind vs. Might,19,,,,,,,,,0.12
1,,Young Pyromancer,Duel Decks: Mind vs. Might,20,,,,,,,,,0.45
1,,Zo-Zu the Punisher,Duel Decks: Mind vs. Might,41,,,,,,,,,0.15
4,,Ahn-Crop Champion,Amonkhet,194,,,,,,,,,0.01
4,,Ahn-Crop Crasher,Amonkhet,117,,,,,,,,,0.05
4,,Ancient Crab,Amonkhet,40,,,,,,,,,0.01
4,,Angler Drake,Amonkhet,41,,,,,,,,,0.01
4,,Anointer Priest,Amonkhet,3,,,,,,,,,0.01
2,,Approach of the Second Sun,Amonkhet,4,,,,,,,,,0.25
4,,Aven Initiate,Amonkhet,43,,,,,,,,,0.01
1,,Aven Mindcensor,Amonkhet,5,,,,,,,,,0.3
4,,Aven Wind Guide,Amonkhet,195,,,,,,,,,0.01
4,,Baleful Ammit,Amonkhet,79,,,,,,,,,0.01
4,,Battlefield Scavenger,Amonkhet,118,,,,,,,,,0.01
4,,Benefaction of Rhonas,Amonkhet,156,,,,,,,,,0.01
4,,Binding Mummy,Amonkhet,6,,,,,,,,,0.01
4,,Bitterblade Warrior,Amonkhet,157,,,,,,,,,0.01
4,,Blazing Volley,Amonkhet,119,,,,,,,,,0.01
4,,Blighted Bat,Amonkhet,80,,,,,,,,,0.01
4,,Bloodlust Inciter,Amonkhet,120,,,,,,,,,0.01
4,,Bloodrage Brawler,Amonkhet,121,,,,,,,,,0.1
4,,Bone Picker,Amonkhet,81,,,,,,,,,0.01
4,,Bontu's Monument,Amonkhet,225,,,,,,,,,0.05
2,,Bounty of the Luxa,Amonkhet,196,,,,,,,,,0.1
4,,Brute Strength,Amonkhet,122,,,,,,,,,0.01
4,,By Force,Amonkhet,123,,,,,,,,,0.04
4,,Cancel,Amonkhet,44,,,,,,,,,0.01
4,,Cartouche of Ambition,Amonkhet,83,,,,,,,,,0.01
4,,Cartouche of Knowledge,Amonkhet,45,,,,,,,,,0.01
4,,Cartouche of Solidarity,Amonkhet,7,,,,,,,,,0.01
4,,Cartouche of Strength,Amonkhet,158,,,,,,,,,0.01
4,,Cartouche of Zeal,Amonkhet,124,,,,,,,,,0.01
4,,Cast Out,Amonkhet,8,,,,,,,,,0.5
4,,Censor,Amonkhet,46,,,,,,,,,0.2
2,,Champion of Rhonas,Amonkhet,159,,,,,,,,,0.1
1,,Channeler Initiate,Amonkhet,160,,,,,,,,,0.5
4,,Cinder Barrens,Amonkhet,280,,,,,,,,,0.07
4,,Colossapede,Amonkhet,161,,,,,,,,,0.01
1,,Commit // Memory,Amonkhet,211a/211b,,,,,,,,,0.15
4,,Companion of the Trials,Amonkhet,271,,,,,,,,,0.1
4,,Compelling Argument,Amonkhet,47,,,,,,,,,0.01
4,,Compulsory Rest,Amonkhet,9,,,,,,,,,0.01
4,,Consuming Fervor,Amonkhet,126,,,,,,,,,0.02
4,,Cradle of the Accursed,Amonkhet,241,,,,,,,,,0.01
4,,Crocodile of the Crossing,Amonkhet,162,,,,,,,,,0.01
4,,Cryptic Serpent,Amonkhet,48,,,,,,,,,0.01
1,,Curator of Mysteries,Amonkhet,49,,,,,,,,,0.2
4,,Cursed Minotaur,Amonkhet,85,,,,,,,,,0.01
1,,Dusk // Dawn,Amonkhet,210a/210b,,,,,,,,,0.99
4,,Decimator Beetle,Amonkhet,197,,,,,,,,,0.01
4,,Decision Paralysis,Amonkhet,50,,,,,,,,,0.01
4,,Deem Worthy,Amonkhet,127,,,,,,,,,0.01
4,,Defiant Greatmaw,Amonkhet,163,,,,,,,,,0.01
4,,Desert Cerodon,Amonkhet,128,,,,,,,,,0.01
4,,Desiccated Naga,Amonkhet,276,,,,,,,,,0.01
4,,Destined // Lead,Amonkhet,217a/217b,,,,,,,,,0.01
4,,Devoted Crop-Mate,Amonkhet,10,,,,,,,,,0.01
1,,Dispossess,Amonkhet,86,,,,,,,,,0.01
4,,Dissenter's Deliverance,Amonkhet,164,,,,,,,,,0.01
4,,Djeru's Resolve,Amonkhet,11,,,,,,,,,0.01
4,,Doomed Dissenter,Amonkhet,87,,,,,,,,,0.01
2,,Drake Haven,Amonkhet,51,,,,,,,,,0.15
1,,Dread Wanderer,Amonkhet,88,,,,,,,,,0.15
4,,Dune Beetle,Amonkhet,89,,,,,,,,,0.01
4,,Edifice of Authority,Amonkhet,226,,,,,,,,,0.01
4,,Electrify,Amonkhet,129,,,,,,,,,0.01
4,,Embalmer's Tools,Amonkhet,227,,,,,,,,,0.01
4,,Emberhorn Minotaur,Amonkhet,130,,,,,,,,,0.01
4,,Enigma Drake,Amonkhet,198,,,,,,,,,0.05
4,,Essence Scatter,Amonkhet,52,,,,,,,,,0.01
4,,Evolving Wilds,Amonkhet,242,,,,,,,,,0.02
4,,Exemplar of Strength,Amonkhet,165,,,,,,,,,0.01
1,,Failure // Comply,Amonkhet,221a/221b,,,,,,,,,0.08
4,,Faith of the Devoted,Amonkhet,90,,,,,,,,,0.03
4,,Fan Bearer,Amonkhet,12,,,,,,,,,0.01
4,,Festering Mummy,Amonkhet,91,,,,,,,,,0.01
4,,Final Reward,Amonkhet,92,,,,,,,,,0.01
4,,Flameblade Adept,Amonkhet,131,,,,,,,,,0.04
4,,Fling,Amonkhet,132,,,,,,,,,0.01
4,,Floodwaters,Amonkhet,53,,,,,,,,,0.01
1,,Forest (267),Amonkhet,267,,,,,,,,,0
1,,Forest (254),Amonkhet,254,,,,,,,,,0
1,,Forest (268),Amonkhet,268,,,,,,,,,0.01
1,,Forest (269),Amonkhet,269,,,,,,,,,0.01
4,,Forsake the Worldly,Amonkhet,13,,,,,,,,,0.01
4,,Forsaken Sanctuary,Amonkhet,281,,,,,,,,,0.2
4,,Foul Orchard,Amonkhet,279,,,,,,,,,0.1
4,,Galestrike,Amonkhet,54,,,,,,,,,0.01
4,,Gate to the Afterlife,Amonkhet,228,,,,,,,,,0.03
4,,Giant Spider,Amonkhet,166,,,,,,,,,0.01
1,,Gideon's Intervention,Amonkhet,15,,,,,,,,,0.1
4,,Gift of Paradise,Amonkhet,167,,,,,,,,,0.01
1,,Glyph Keeper,Amonkhet,55,,,,,,,,,0.1
4,,Graceful Cat,Amonkhet,273,,,,,,,,,0.08
4,,Grasping Dunes,Amonkhet,244,,,,,,,,,0.01
4,,Gravedigger,Amonkhet,93,,,,,,,,,0.01
4,,Greater Sandwurm,Amonkhet,168,,,,,,,,,0.01
4,,Grim Strider,Amonkhet,94,,,,,,,,,0.01
4,,Gust Walker,Amonkhet,17,,,,,,,,,0.01
4,,Hapatra's Mark,Amonkhet,169,,,,,,,,,0.01
1,,Harsh Mentor,Amonkhet,135,,,,,,,,,0.49
1,,Harvest Season,Amonkhet,170,,,,,,,,,0.15
4,,Haze of Pollen,Amonkhet,171,,,,,,,,,0.01
1,,Hazoret's Favor,Amonkhet,137,,,,,,,,,0.08
4,,Hazoret's Monument,Amonkhet,229,,,,,,,,,0.01
1,,Heaven // Earth,Amonkhet,224a/224b,,,,,,,,,0.07
1,,Heart-Piercer Manticore,Amonkhet,138,,,,,,,,,0.1
4,,Hekma Sentinels,Amonkhet,56,,,,,,,,,0.01
4,,Hieroglyphic Illumination,Amonkhet,57,,,,,,,,,0.03
4,,Highland Lake,Amonkhet,282,,,,,,,,,0.1
4,,Honed Khopesh,Amonkhet,230,,,,,,,,,0.01
4,,Honored Crop-Captain,Amonkhet,200,,,,,,,,,0.01
1,,Honored Hydra,Amonkhet,172,,,,,,,,,0.08
4,,Hooded Brawler,Amonkhet,173,,,,,,,,,0.01
4,,Horror of the Broken Lands,Amonkhet,95,,,,,,,,,0.01
4,,Hyena Pack,Amonkhet,139,,,,,,,,,0.01
4,,Illusory Wrappings,Amonkhet,58,,,,,,,,,0.01
4,,Impeccable Timing,Amonkhet,18,,,,,,,,,0.01
4,,In Oketra's Name,Amonkhet,19,,,,,,,,,0.01
4,,Initiate's Companion,Amonkhet,174,,,,,,,,,0.01
1,,Insult // Injury,Amonkhet,213a/213b,,,,,,,,,0.18
1,,Island (258),Amonkhet,258,,,,,,,,,0
1,,Island (251),Amonkhet,251,,,,,,,,,0
1,,Island (259),Amonkhet,259,,,,,,,,,0.01
1,,Island (260),Amonkhet,260,,,,,,,,,0.01
4,,Kefnet's Monument,Amonkhet,231,,,,,,,,,0.01
4,,Khenra Charioteer,Amonkhet,201,,,,,,,,,0.01
4,,Labyrinth Guardian,Amonkhet,60,,,,,,,,,0.01
4,,Lay Bare the Heart,Amonkhet,96,,,,,,,,,0.05
4,,Lay Claim,Amonkhet,61,,,,,,,,,0.01
4,,Limits of Solidarity,Amonkhet,140,,,,,,,,,0.01
4,,Lord of the Accursed,Amonkhet,99,,,,,,,,,0.35
4,,Luxa River Shrine,Amonkhet,232,,,,,,,,,0.01
4,,Magma Spray,Amonkhet,141,,,,,,,,,0.03
4,,Manglehorn,Amonkhet,175,,,,,,,,,0.1
4,,Manticore of the Gauntlet,Amonkhet,142,,,,,,,,,0.01
4,,Meandering River,Amonkhet,283,,,,,,,,,0.23
4,,Merciless Javelineer,Amonkhet,202,,,,,,,,,0.01
4,,Miasmic Mummy,Amonkhet,100,,,,,,,,,0.01
4,,Mighty Leap,Amonkhet,20,,,,,,,,,0.01
4,,Minotaur Sureshot,Amonkhet,143,,,,,,,,,0.01
1,,Mountain (264),Amonkhet,264,,,,,,,,,0
1,,Mountain (253),Amonkhet,253,,,,,,,,,0
1,,Mountain (265),Amonkhet,265,,,,,,,,,0.01
1,,Mountain (266),Amonkhet,266,,,,,,,,,0.01
1,,Mouth // Feed,Amonkhet,214a/214b,,,,,,,,,0.08
4,,Naga Oracle,Amonkhet,62,,,,,,,,,0.01
4,,Naga Vitalist,Amonkhet,176,,,,,,,,,0.01
4,,Nef-Crop Entangler,Amonkhet,144,,,,,,,,,0.01
1,,"Neheb, the Worthy",Amonkhet,203,,,,,,,,,0.1
4,,Nest of Scarabs,Amonkhet,101,,,,,,,,,0.06
1,,New Perspectives,Amonkhet,63,,,,,,,,,0.1
4,,Nimble-Blade Khenra,Amonkhet,145,,,,,,,,,0.01
4,,Oashra Cultivator,Amonkhet,177,,,,,,,,,0.01
1,,Oketra the True,Amonkhet,21,,,,,,,,,1.99
4,,Oketra's Attendant,Amonkhet,22,,,,,,,,,0.01
4,,Oketra's Monument,Amonkhet,233,,,,,,,,,0.1
4,,Onward // Victory,Amonkhet,218a/218b,,,,,,,,,0.01
4,,Open into Wonder,Amonkhet,64,,,,,,,,,0.01
1,,Oracle's Vault,Amonkhet,234,,,,,,,,,0.05
4,,Ornery Kudu,Amonkhet,178,,,,,,,,,0.01
4,,Painful Lesson,Amonkhet,102,,,,,,,,,0.01
4,,Painted Bluffs,Amonkhet,246,,,,,,,,,0.01
4,,Pathmaker Initiate,Amonkhet,146,,,,,,,,,0.01
4,,Pitiless Vizier,Amonkhet,103,,,,,,,,,0.01
1,,Plains (255),Amonkhet,255,,,,,,,,,0
1,,Plains (250),Amonkhet,250,,,,,,,,,0
1,,Plains (256),Amonkhet,256,,,,,,,,,0.01
1,,Plains (257),Amonkhet,257,,,,,,,,,0.01
4,,Pouncing Cheetah,Amonkhet,179,,,,,,,,,0.01
1,,Prepare // Fight,Amonkhet,220a/220b,,,,,,,,,0.08
4,,Protection of the Hekma,Amonkhet,23,,,,,,,,,0.01
1,,Pull from Tomorrow,Amonkhet,65,,,,,,,,,0.42
4,,Pursue Glory,Amonkhet,147,,,,,,,,,0.01
1,,Pyramid of the Pantheon,Amonkhet,235,,,,,,,,,0.15
4,,Quarry Hauler,Amonkhet,181,,,,,,,,,0.01
1,,Rags // Riches,Amonkhet,222a/222b,,,,,,,,,0.08
4,,Reduce // Rubble,Amonkhet,216a/216b,,,,,,,,,0.02
4,,Renewed Faith,Amonkhet,25,,,,,,,,,0.02
4,,Rhet-Crop Spearmaster,Amonkhet,26,,,,,,,,,0.01
4,,Rhonas's Monument,Amonkhet,236,,,,,,,,,0.03
4,,River Serpent,Amonkhet,66,,,,,,,,,0.01
4,,Ruthless Sniper,Amonkhet,105,,,,,,,,,0.01
4,,Sacred Cat,Amonkhet,27,,,,,,,,,0.02
4,,Sacred Excavation,Amonkhet,67,,,,,,,,,0.01
1,,Sandwurm Convergence,Amonkhet,183,,,,,,,,,0.12
4,,Scaled Behemoth,Amonkhet,184,,,,,,,,,0.01
4,,Scarab Feast,Amonkhet,106,,,,,,,,,0.01
1,,Scattered Groves,Amonkhet,247,,,,,,,,,0.31
4,,Scribe of the Mindful,Amonkhet,68,,,,,,,,,0.01
4,,Seeker of Insight,Amonkhet,69,,,,,,,,,0.01
4,,Seraph of the Suns,Amonkhet,28,,,,,,,,,0.01
2,,Shadow of the Grave,Amonkhet,107,,,,,,,,,0.1
4,,Shadowstorm Vizier,Amonkhet,206,,,,,,,,,0.01
4,,Shed Weakness,Amonkhet,185,,,,,,,,,0.01
4,,Shefet Monitor,Amonkhet,186,,,,,,,,,0.02
4,,Shimmerscale Drake,Amonkhet,70,,,,,,,,,0.01
4,,Sixth Sense,Amonkhet,187,,,,,,,,,0.01
4,,Slither Blade,Amonkhet,71,,,,,,,,,0.01
4,,Soulstinger,Amonkhet,108,,,,,,,,,0.01
4,,Sparring Mummy,Amonkhet,29,,,,,,,,,0.01
4,,Spidery Grasp,Amonkhet,188,,,,,,,,,0.01
4,,Splendid Agony,Amonkhet,109,,,,,,,,,0.01
4,,Spring // Mind,Amonkhet,219a/219b,,,,,,,,,0.01
4,,Start // Finish,Amonkhet,215a/215b,,,,,,,,,0.01
4,,Stinging Shot,Amonkhet,189,,,,,,,,,0.01
4,,Stir the Sands,Amonkhet,110,,,,,,,,,0.01
4,,Stone Quarry,Amonkhet,274,,,,,,,,,0.03
4,,Submerged Boneyard,Amonkhet,284,,,,,,,,,0.1
4,,Sunscorched Desert,Amonkhet,249,,,,,,,,,0.02
4,,Supernatural Stamina,Amonkhet,111,,,,,,,,,0.01
4,,Supply Caravan,Amonkhet,30,,,,,,,,,0.01
1,,Swamp (261),Amonkhet,261,,,,,,,,,0
1,,Swamp (252),Amonkhet,252,,,,,,,,,0
1,,Swamp (262),Amonkhet,262,,,,,,,,,0.01
1,,Swamp (263),Amonkhet,263,,,,,,,,,0.01
4,,Synchronized Strike,Amonkhet,190,,,,,,,,,0.01
4,,Tah-Crop Elite,Amonkhet,31,,,,,,,,,0.01
4,,Tah-Crop Skirmisher,Amonkhet,72,,,,,,,,,0.01
4,,Tattered Mummy,Amonkhet,278,,,,,,,,,0.19
1,,"Temmet, Vizier of Naktamun",Amonkhet,207,,,,,,,,,0.09
4,,Those Who Serve,Amonkhet,32,,,,,,,,,0.01
4,,Thresher Lizard,Amonkhet,150,,,,,,,,,0.01
1,,Throne of the God-Pharaoh,Amonkhet,237,,foil,,,,,,,3.05
4,,Timber Gorge,Amonkhet,285,,,,,,,,,0.15
4,,Time to Reflect,Amonkhet,33,,,,,,,,,0.02
4,,Tormenting Voice,Amonkhet,151,,,,,,,,,0.01
4,,Tranquil Expanse,Amonkhet,286,,,,,,,,,0.08
4,,Trespasser's Curse,Amonkhet,112,,,,,,,,,0.01
4,,Trial of Ambition,Amonkhet,113,,,,,,,,,0.01
4,,Trial of Knowledge,Amonkhet,73,,,,,,,,,0.01
4,,Trial of Solidarity,Amonkhet,34,,,,,,,,,0.01
4,,Trial of Strength,Amonkhet,191,,,,,,,,,0.01
4,,Trial of Zeal,Amonkhet,152,,,,,,,,,0.01
4,,Trueheart Duelist,Amonkhet,35,,,,,,,,,0.01
4,,Trueheart Twins,Amonkhet,153,,,,,,,,,0.01
4,,Unburden,Amonkhet,114,,,,,,,,,0.01
4,,Unwavering Initiate,Amonkhet,36,,,,,,,,,0.01
4,,Violent Impact,Amonkhet,154,,,,,,,,,0.01
4,,Vizier of Deferment,Amonkhet,37,,,,,,,,,0.01
2,,Vizier of Many Faces,Amonkhet,74,,,,,,,,,0.1
4,,Vizier of Remedies,Amonkhet,38,,,,,,,,,0.04
4,,Vizier of Tumbling Sands,Amonkhet,75,,,,,,,,,0.05
4,,Wander in Death,Amonkhet,115,,,,,,,,,0.01
4,,Warfire Javelineer,Amonkhet,155,,,,,,,,,0.01
4,,Wasteland Scorpion,Amonkhet,116,,,,,,,,,0.01
4,,Watchers of the Dead,Amonkhet,238,,,,,,,,,0.01
4,,Watchful Naga,Amonkhet,193,,,,,,,,,0.01
4,,Wayward Servant,Amonkhet,208,,,,,,,,,0.08
4,,Weaver of Currents,Amonkhet,209,,,,,,,,,0.01
4,,Winds of Rebuke,Amonkhet,76,,,,,,,,,0.01
4,,Winged Shepherd,Amonkhet,39,,,,,,,,,0.01
4,,Woodland Stream,Amonkhet,287,,,,,,,,,0.05
4,,Zenith Seeker,Amonkhet,77,,,,,,,,,0.01
1,,A Reckoning Approaches,Archenemy: Nicol Bolas,16,,,,,,,,,0
1,,Aegis Angel,Archenemy: Nicol Bolas,1,,,,,,,,,0.18
1,,Aerial Responder,Archenemy: Nicol Bolas,2,,,,,,,,,0.1
1,,Anointer of Champions,Archenemy: Nicol Bolas,3,,,,,,,,,0.01
1,,Archfiend of Depravity,Archenemy: Nicol Bolas,31,,,,,,,,,0.58
1,,Avatar of Fury,Archenemy: Nicol Bolas,39,,,,,,,,,0.2
1,,Baleful Strix,Archenemy: Nicol Bolas,80,,,,,,,,,1.21
1,,Battle-Rattle Shaman,Archenemy: Nicol Bolas,40,,,,,,,,,0.03
1,,Because I Have Willed It,Archenemy: Nicol Bolas,1,,,,,,,,,0
1,,Behold My Grandeur,Archenemy: Nicol Bolas,2,,,,,,,,,0
1,,Blood Ogre,Archenemy: Nicol Bolas,41,,,,,,,,,0.04
1,,Blood Tyrant,Archenemy: Nicol Bolas,81,,,,,,,,,0.05
1,,Bow to My Command,Archenemy: Nicol Bolas,3,,,,,,,,,0
1,,"Chandra, Pyromaster",Archenemy: Nicol Bolas,42,,,,,,,,,1.5
1,,Chandra's Outrage,Archenemy: Nicol Bolas,43,,,,,,,,,0.03
1,,Chandra's Phoenix,Archenemy: Nicol Bolas,44,,,,,,,,,0.17
1,,Choose Your Demise,Archenemy: Nicol Bolas,4,,,,,,,,,0
1,,Compulsive Research,Archenemy: Nicol Bolas,23,,,,,,,,,0.04
1,,Coordinated Assault,Archenemy: Nicol Bolas,45,,,,,,,,,0.04
1,,Cruel Ultimatum,Archenemy: Nicol Bolas,82,,,,,,,,,0.09
1,,Crumbling Necropolis,Archenemy: Nicol Bolas,92,,,,,,,,,0.11
1,,Cultivate,Archenemy: Nicol Bolas,62,,,,,,,,,0.57
